archive_id,message_id,thread_root_id,date,year,month,archive_url,normalized_author,clean_subject,primary_topic,list_function,renou_states,renou_registers,renou_match_count,renou_confidence,renou_evidence,renou_source_url
019943,<161227055455.23782.2192152090450534464.generated@prod2.harmonylists.io>,019939,2000-01-22 19:22:37+00:00,2000,1,https://list.indology.info/pipermail/indology/2000-January/019943.html,"Thomas C, Burke",Vedic accent in taittiriya samhita,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=Vedic; register:brahmana=taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019944,<161227055448.23782.6484332816377083013.generated@prod2.harmonylists.io>,019914,2000-01-22 20:08:34+00:00,2000,1,https://list.indology.info/pipermail/indology/2000-January/019944.html,Sudalaimuthu Palaniappan,Vedic accent in taittiriya samhita,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=Vedic; register:brahmana=taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019946,<161227055459.23782.18117595298895944737.generated@prod2.harmonylists.io>,019905,2000-01-23 06:29:41+00:00,2000,1,https://list.indology.info/pipermail/indology/2000-January/019946.html,Vidyasankar Sundaresan,Vedic accent in taittiriya samhita,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=Vedic; register:brahmana=taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019947,<161227055461.23782.7118945444982612209.generated@prod2.harmonylists.io>,019905,2000-01-23 11:06:30+00:00,2000,1,https://list.indology.info/pipermail/indology/2000-January/019947.html,Vidhyanath Rao,Vedic accent in taittiriya samhita,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=Vedic; register:brahmana=taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019950,<161227055462.23782.5479036056685972030.generated@prod2.harmonylists.io>,019905,2000-01-24 02:10:18+00:00,2000,1,https://list.indology.info/pipermail/indology/2000-January/019950.html,Madhav Deshpande,Vedic accent in taittiriya samhita,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=Vedic; register:brahmana=taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019949,<161227055464.23782.8405934221209624457.generated@prod2.harmonylists.io>,019949,2000-01-24 01:46:12+00:00,2000,1,https://list.indology.info/pipermail/indology/2000-January/019949.html,Nikhil Rao,Vedic accent in taittiriya samhita,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=Vedic; register:brahmana=taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019955,<161227055476.23782.8525851213530729897.generated@prod2.harmonylists.io>,019905,2000-01-25 03:27:14+00:00,2000,1,https://list.indology.info/pipermail/indology/2000-January/019955.html,Bharat Gupt,Vedic accent in taittiriya samhita,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=Vedic; register:brahmana=taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019956,<161227055489.23782.17585243922691309705.generated@prod2.harmonylists.io>,019935,2000-01-25 18:04:38+00:00,2000,1,https://list.indology.info/pipermail/indology/2000-January/019956.html,Swaminathan Madhuresan,Vedic accent in taittiriya samhita,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=Vedic; register:brahmana=taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019967,<161227055488.23782.4161421689951714969.generated@prod2.harmonylists.io>,019656,2000-01-25 21:54:41+00:00,2000,1,https://list.indology.info/pipermail/indology/2000-January/019967.html,Ramakrishnan Balasubramanian,Vedic accent in taittiriya samhita,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=Vedic; register:brahmana=taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
023998,<161227064498.23782.7308645231219000596.generated@prod2.harmonylists.io>,023998,2000-11-21 18:38:20+00:00,2000,11,https://list.indology.info/pipermail/indology/2000-November/023998.html,Subrahmanya S.,Differences between oral and written Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024006,<161227064508.23782.2487737470368900736.generated@prod2.harmonylists.io>,023651,2000-11-22 02:51:19+00:00,2000,11,https://list.indology.info/pipermail/indology/2000-November/024006.html,Venkatraman Iyer,Differences between oral and written Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024003,<161227064501.23782.2795231057336265393.generated@prod2.harmonylists.io>,023651,2000-11-21 21:01:32+00:00,2000,11,https://list.indology.info/pipermail/indology/2000-November/024003.html,Periannan Chandrasekaran,Differences between oral and written Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024012,<161227064510.23782.14585709658485620914.generated@prod2.harmonylists.io>,024012,2000-11-22 11:53:14+00:00,2000,11,https://list.indology.info/pipermail/indology/2000-November/024012.html,Johannes Schneider,Differences between oral and written Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024016,<161227064531.23782.13468627784809342682.generated@prod2.harmonylists.io>,023999,2000-11-22 21:09:33+00:00,2000,11,https://list.indology.info/pipermail/indology/2000-November/024016.html,Vidyasankar Sundaresan,Differences between oral and written Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024018,<161227064540.23782.13675962492808866317.generated@prod2.harmonylists.io>,024018,2000-11-23 03:50:25+00:00,2000,11,https://list.indology.info/pipermail/indology/2000-November/024018.html,Bjarte Kaldhol,Differences between oral and written Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024021,<161227064550.23782.7825896195807878048.generated@prod2.harmonylists.io>,024009,2000-11-23 13:35:16+00:00,2000,11,https://list.indology.info/pipermail/indology/2000-November/024021.html,André Signoret,Differences between oral and written Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024023,<161227064545.23782.14020970072385216024.generated@prod2.harmonylists.io>,024023,2000-11-23 11:17:39+00:00,2000,11,https://list.indology.info/pipermail/indology/2000-November/024023.html,Venkatraman Iyer,Differences between oral and written Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024020,<161227064547.23782.7472933041575025267.generated@prod2.harmonylists.io>,023999,2000-11-23 13:05:58+00:00,2000,11,https://list.indology.info/pipermail/indology/2000-November/024020.html,Harry Spier,Differences between oral and written Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024139,<161227064800.23782.15822622990898964058.generated@prod2.harmonylists.io>,024120,2000-11-30 16:51:09+00:00,2000,11,https://list.indology.info/pipermail/indology/2000-November/024139.html,Lars Martin Fosse,Format TITUS Taittiriya Samhita file,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024603,<161227065810.23782.10362363644732213182.generated@prod2.harmonylists.io>,024559,2000-12-22 19:30:27+00:00,2000,12,https://list.indology.info/pipermail/indology/2000-December/024603.html,Allen W Thrasher,VaMza BrAhmaNa,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=BrAhmaNa; register:brahmana=BrAhmaNa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024600,<161227065796.23782.762073703081928348.generated@prod2.harmonylists.io>,024551,2000-12-22 19:46:58+00:00,2000,12,https://list.indology.info/pipermail/indology/2000-December/024600.html,Swaminathan Madhuresan,VaMza BrAhmaNa,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=BrAhmaNa; register:brahmana=BrAhmaNa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024613,<161227065784.23782.9422296700303305219.generated@prod2.harmonylists.io>,024613,2000-12-22 19:00:06+00:00,2000,12,https://list.indology.info/pipermail/indology/2000-December/024613.html,Yashwant Malaiya,VaMza BrAhmaNa,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=BrAhmaNa; register:brahmana=BrAhmaNa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024869,<161227066372.23782.14972332335388567062.generated@prod2.harmonylists.io>,024807,2001-01-07 17:09:48+00:00,2001,1,https://list.indology.info/pipermail/indology/2001-January/024869.html,Ven. Tantra,Variations in Satvalekaras Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024884,<161227066383.23782.6343909997479764866.generated@prod2.harmonylists.io>,024853,2001-01-07 23:23:10+00:00,2001,1,https://list.indology.info/pipermail/indology/2001-January/024884.html,Stephen Hodge,Variations in Satvalekaras Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024875,<161227066381.23782.11027287582973579456.generated@prod2.harmonylists.io>,024852,2001-01-07 20:20:41+00:00,2001,1,https://list.indology.info/pipermail/indology/2001-January/024875.html,Lakshmi Srinivas,Variations in Satvalekaras Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024890,<161227066419.23782.16404182181142943248.generated@prod2.harmonylists.io>,024853,2001-01-08 14:43:31+00:00,2001,1,https://list.indology.info/pipermail/indology/2001-January/024890.html,Stephen Hodge,More on Taittiriya Samhita texts,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024931,<161227066511.23782.7489123799038356519.generated@prod2.harmonylists.io>,024931,2001-01-12 02:43:43+00:00,2001,1,https://list.indology.info/pipermail/indology/2001-January/024931.html,N. Ganesan,Once again: Double anunasika in Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
024929,<161227066514.23782.1930086862420663572.generated@prod2.harmonylists.io>,024929,2001-01-12 02:53:14+00:00,2001,1,https://list.indology.info/pipermail/indology/2001-January/024929.html,Harry Spier,One more try: dIrgha svarita in Taittiriya Samhita,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
038357,<CAKA8X41QOXAFmDKWm1orozabKizh2hBXBZ3sUDMx2vunzaDU9w@mail.gmail.com>,038357,2013-09-15 18:52:16+00:00,2013,9,https://list.indology.info/pipermail/indology/2013-September/038357.html,James Hartzell,Pratishakya of Shatapatha Brahmana,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=Brahmana; register:brahmana=Shatapatha,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
038358,<CAB3-dzf_6XMCHucR8K1QW7kmMLrc1UJvj8QGCcNzGgiiCbfujw@mail.gmail.com>,038357,2013-09-16 12:50:32+00:00,2013,9,https://list.indology.info/pipermail/indology/2013-September/038358.html,Madhav Deshpande,Pratishakya of Shatapatha Brahmana,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=Brahmana; register:brahmana=Shatapatha,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
039701,<8D16F9D41CB24DE-A08-26B80@webmail-va005.sysops.aol.com>,039701,2014-07-17 06:12:44+00:00,2014,7,https://list.indology.info/pipermail/indology/2014-July/039701.html,palaniappa at aol.com,Brāhmaṇa and Savarṇa,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Brāhmaṇa; register:brahmana=Brāhmaṇa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
039702,<6935031405580954@web7m.yandex.ru>,039701,2014-07-17 07:09:14+00:00,2014,7,https://list.indology.info/pipermail/indology/2014-July/039702.html,Dmitriy,Brāhmaṇa and Savarṇa,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Brāhmaṇa; register:brahmana=Brāhmaṇa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
039704,<CAB3-dzdQ=-hQqU6DpeFvGsB44um4esbcjQ+bY+aW9dqQy9_fYw@mail.gmail.com>,039701,2014-07-17 10:49:18+00:00,2014,7,https://list.indology.info/pipermail/indology/2014-July/039704.html,Madhav Deshpande,Brāhmaṇa and Savarṇa,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Brāhmaṇa; register:brahmana=Brāhmaṇa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
039705,<13B168D4-A5BB-40BC-A983-FEB897D51DCA@uts.cc.utexas.edu>,039701,2014-07-17 15:20:31+00:00,2014,7,https://list.indology.info/pipermail/indology/2014-July/039705.html,Patrick Olivelle,Brāhmaṇa and Savarṇa,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Brāhmaṇa; register:brahmana=Brāhmaṇa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
039708,<CAJGj9ebie_O8G8PkTJf3Sqho5wrPXeSfPXxFdFiyGUGrjb+wwQ@mail.gmail.com>,039708,2014-07-17 20:17:46+00:00,2014,7,https://list.indology.info/pipermail/indology/2014-July/039708.html,Nagaraj Paturi,BrahmaNa and SavarNa,Veda and ritual,general discussion,I,brahmana,2,subject_pattern,state:I=BrahmaNa; register:brahmana=BrahmaNa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
039709,<8D17014BACE2DBB-2C18-2E363@webmail-d211.sysops.aol.com>,039701,2014-07-17 20:27:57+00:00,2014,7,https://list.indology.info/pipermail/indology/2014-July/039709.html,palaniappa at aol.com,Brāhmaṇa and Savarṇa,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Brāhmaṇa; register:brahmana=Brāhmaṇa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
039710,<CANVHsm4B6i5fCBOBcjJ45s=MsL7zVz4qS+AcJZjFV33FXN_=tw@mail.gmail.com>,039701,2014-07-17 21:07:28+00:00,2014,7,https://list.indology.info/pipermail/indology/2014-July/039710.html,Manu Francis,Brāhmaṇa and Savarṇa,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Brāhmaṇa; register:brahmana=Brāhmaṇa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
039712,<8D1702FB791E853-2C18-2F6C2@webmail-d211.sysops.aol.com>,039701,2014-07-17 23:41:08+00:00,2014,7,https://list.indology.info/pipermail/indology/2014-July/039712.html,palaniappa at aol.com,Brāhmaṇa and Savarṇa,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Brāhmaṇa; register:brahmana=Brāhmaṇa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
039713,<8D1703142D9DCF3-2C18-2F788@webmail-d211.sysops.aol.com>,039701,2014-07-17 23:52:11+00:00,2014,7,https://list.indology.info/pipermail/indology/2014-July/039713.html,palaniappa at aol.com,Brāhmaṇa and Savarṇa,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Brāhmaṇa; register:brahmana=Brāhmaṇa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
039714,<8D170421C429713-2C18-2FFFD@webmail-d211.sysops.aol.com>,039701,2014-07-18 01:52:48+00:00,2014,7,https://list.indology.info/pipermail/indology/2014-July/039714.html,palaniappa at aol.com,Brāhmaṇa and Savarṇa,General scholarly discussion,general discussion,I,brahmana,2,subject_pattern,state:I=Brāhmaṇa; register:brahmana=Brāhmaṇa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
042790,<CAPW7aQFh1HN1oCRdCkqTepYuZJ9fZ5H_UgHYam1BTnSS4tdrCw@mail.gmail.com>,042790,2016-03-07 01:51:22+00:00,2016,3,https://list.indology.info/pipermail/indology/2016-March/042790.html,Harry Spier,PDF of Taittiriya Aranyaka vol. 3 by Mahadeva Sastri and Rangacharya needed,Bibliographic requests,bibliographic request,I,brahmana,2,subject_pattern,state:I=Aranyaka; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
042791,<CAPW7aQFa6L-y1za0iwQ3NcwJrRr4BmowhTNza=kKaCE9zZ17bA@mail.gmail.com>,042790,2016-03-07 04:16:57+00:00,2016,3,https://list.indology.info/pipermail/indology/2016-March/042791.html,Harry Spier,PDF of Taittiriya Aranyaka vol. 3 by Mahadeva Sastri and Rangacharya needed,Bibliographic requests,bibliographic request,I,brahmana,2,subject_pattern,state:I=Aranyaka; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
042853,<CAPW7aQGLqz6a3c+_KE_-SmePBenYK=5YeEHrOgzAe-_N-z2_dw@mail.gmail.com>,042853,2016-03-13 17:48:02+00:00,2016,3,https://list.indology.info/pipermail/indology/2016-March/042853.html,Harry Spier,Taittiriya Aranyaka with Bhaskara Misra's commentary,Veda and ritual,philological discussion,I,bhasya; brahmana,3,subject_pattern,state:I=Aranyaka; register:brahmana=Taittiriya; register:bhasya=commentary,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
042865,<CAPAZekbCZ5wz=jBieSFa-iJ0u+5Gy5CbUtKVtKRf7KvvpQAw_Q@mail.gmail.com>,042853,2016-03-14 17:35:40+00:00,2016,3,https://list.indology.info/pipermail/indology/2016-March/042865.html,David and Nancy Reigle,Taittiriya Aranyaka with Bhaskara Misra's commentary,Veda and ritual,philological discussion,I,bhasya; brahmana,3,subject_pattern,state:I=Aranyaka; register:brahmana=Taittiriya; register:bhasya=commentary,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
042872,<CAPnSTeiTurGkTbdUmm=j9iyuqFBFGxUrPeRQ7z8atS8=PX6JjQ@mail.gmail.com>,042853,2016-03-15 13:11:41+00:00,2016,3,https://list.indology.info/pipermail/indology/2016-March/042872.html,Veeranarayana Pandurangi,Taittiriya Aranyaka with Bhaskara Misra's commentary,Veda and ritual,philological discussion,I,bhasya; brahmana,3,subject_pattern,state:I=Aranyaka; register:brahmana=Taittiriya; register:bhasya=commentary,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
042874,<CALaEieg21CHWCCesQd2EmBLRhvY79WYguscTwos6vmkt5PD9Qw@mail.gmail.com>,042874,2016-03-15 16:37:26+00:00,2016,3,https://list.indology.info/pipermail/indology/2016-March/042874.html,Ajit Gargeshwari,​ Taittiriya Aranyaka with Bhaskara Misra's commentary,Veda and ritual,philological discussion,I,bhasya; brahmana,3,subject_pattern,state:I=Aranyaka; register:brahmana=Taittiriya; register:bhasya=commentary,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
044984,<CAPW7aQHG8v48-JHyC9d7BonH-oKiaOMHZcUbTncoQQGCzc_9vA@mail.gmail.com>,044984,2017-01-06 22:22:05+00:00,2017,1,https://list.indology.info/pipermail/indology/2017-January/044984.html,Harry Spier,Scan of Taittiriya Samhita by Sastri and Rangacharya,Bibliographic requests,bibliographic request,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
044985,<CAPW7aQGeukoMadtUj_ahRouRNiRC2uEK_sGKArXQr+-sYt3Wdw@mail.gmail.com>,044984,2017-01-07 03:12:26+00:00,2017,1,https://list.indology.info/pipermail/indology/2017-January/044985.html,Harry Spier,Scan of Taittiriya Samhita by Sastri and Rangacharya,Bibliographic requests,bibliographic request,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
045012,<CAPW7aQFWfDndPjqhVJQNxzQpu7KWRdDe5_CT5evu9k67KuoMBA@mail.gmail.com>,045012,2017-01-09 14:17:21+00:00,2017,1,https://list.indology.info/pipermail/indology/2017-January/045012.html,Harry Spier,Accented text taittiriya Samhita book 4 chapters 5 and 7 needed,Bibliographic requests,philological discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
045014,<397f1a97-d508-b532-866c-407e2828aae6@uni-bonn.de>,045012,2017-01-09 14:46:08+00:00,2017,1,https://list.indology.info/pipermail/indology/2017-January/045014.html,Peter Wyzlic,Accented text taittiriya Samhita book 4 chapters 5 and 7 needed,Bibliographic requests,philological discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
045035,<CAPW7aQHacsNfT4oKe6GkXmcXiRaV3B5dQ3mMRH_RR=x3gd7d4A@mail.gmail.com>,045035,2017-01-10 22:46:02+00:00,2017,1,https://list.indology.info/pipermail/indology/2017-January/045035.html,Harry Spier,Correct reading in Taittiriya Samhita edition?,Texts and philology,philological discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
045049,<CAPAZekb_QLwtQrkgtAfom18nD4112=h65CLSnYR1MbXYdEpkoA@mail.gmail.com>,045035,2017-01-12 21:31:20+00:00,2017,1,https://list.indology.info/pipermail/indology/2017-January/045049.html,David and Nancy Reigle,Correct reading in Taittiriya Samhita edition?,Texts and philology,philological discussion,I,brahmana,2,subject_pattern,state:I=Samhita; register:brahmana=Taittiriya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
