archive_id,message_id,thread_root_id,date,year,month,archive_url,normalized_author,clean_subject,primary_topic,list_function,renou_states,renou_registers,renou_match_count,renou_confidence,renou_evidence,renou_source_url
012381,<161227038999.23782.3980437033723375812.generated@prod2.harmonylists.io>,012351,1998-05-22 01:26:48+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012381.html,Raffaele Torella,Brhadaranyaka Upanisad III. ii .12,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=Upanisad; register:upanisad=Brhadaranyaka,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012379,<161227039003.23782.11323049643015055662.generated@prod2.harmonylists.io>,012379,1998-05-22 06:14:42+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012379.html,Vidyasankar Sundaresan,Brhadaranyaka Upanisad III. ii .12,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=Upanisad; register:upanisad=Brhadaranyaka,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012391,<161227039028.23782.3582195074776355321.generated@prod2.harmonylists.io>,012379,1998-05-22 19:29:38+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012391.html,S Krishna,Brhadaranyaka Upanisad III. ii .12,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=Upanisad; register:upanisad=Brhadaranyaka,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013128,<161227040649.23782.6533096177340153995.generated@prod2.harmonylists.io>,013128,1998-07-08 00:49:26+00:00,1998,7,https://list.indology.info/pipermail/indology/1998-July/013128.html,Vidyasankar Sundaresan,kaTha upanishad IV. 1,Veda and ritual,general discussion,I; IV,katha; upanisad,4,subject_pattern,state:I=upanishad; state:IV=kaTha; register:upanisad=upanishad; register:katha=kaTha,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013160,<161227040699.23782.13374931385854781606.generated@prod2.harmonylists.io>,013150,1998-07-09 19:26:25+00:00,1998,7,https://list.indology.info/pipermail/indology/1998-July/013160.html,Mahendra Verma,kaTha upanishad IV. 1,Veda and ritual,general discussion,I; IV,katha; upanisad,4,subject_pattern,state:I=upanishad; state:IV=kaTha; register:upanisad=upanishad; register:katha=kaTha,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013184,<161227040717.23782.14879839849739278869.generated@prod2.harmonylists.io>,013163,1998-07-10 01:35:25+00:00,1998,7,https://list.indology.info/pipermail/indology/1998-July/013184.html,Richard Barz,kaTha upanishad IV. 1,Veda and ritual,general discussion,I; IV,katha; upanisad,4,subject_pattern,state:I=upanishad; state:IV=kaTha; register:upanisad=upanishad; register:katha=kaTha,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013172,<161227040763.23782.17241928279351541575.generated@prod2.harmonylists.io>,013170,1998-07-10 21:13:07+00:00,1998,7,https://list.indology.info/pipermail/indology/1998-July/013172.html,Elliot Stern,kaTha upanishad IV. 1,Veda and ritual,general discussion,I; IV,katha; upanisad,4,subject_pattern,state:I=upanishad; state:IV=kaTha; register:upanisad=upanishad; register:katha=kaTha,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013730,<161227041846.23782.11349070440536983070.generated@prod2.harmonylists.io>,013684,1998-10-15 18:35:42+00:00,1998,10,https://list.indology.info/pipermail/indology/1998-October/013730.html,Enrica Garzilli,gopAla-tApanI UpaniSad (fwd),Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=UpaniSad; register:upanisad=UpaniSad,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013736,<161227041847.23782.13851947003183864950.generated@prod2.harmonylists.io>,013712,1998-10-15 23:00:29+00:00,1998,10,https://list.indology.info/pipermail/indology/1998-October/013736.html,Katja Hofmann,gopAla-tApanI UpaniSad (fwd),Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=UpaniSad; register:upanisad=UpaniSad,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013735,<161227041851.23782.17101504801601780793.generated@prod2.harmonylists.io>,013732,1998-10-16 01:22:45+00:00,1998,10,https://list.indology.info/pipermail/indology/1998-October/013735.html,Ramakrishnan Balasubramanian,gopAla-tApini UpaniSad,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=UpaniSad; register:upanisad=UpaniSad,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013737,<161227041852.23782.6364138483380339362.generated@prod2.harmonylists.io>,013737,1998-10-16 03:19:43+00:00,1998,10,https://list.indology.info/pipermail/indology/1998-October/013737.html,DEVARAKONDA VENKATA NARAYANA SARMA,gopAla-tApini UpaniSad,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=UpaniSad; register:upanisad=UpaniSad,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
014317,<161227042974.23782.5811375706831650025.generated@prod2.harmonylists.io>,014283,1998-11-30 08:08:35+00:00,1998,11,https://list.indology.info/pipermail/indology/1998-November/014317.html,Rahni Ennor,maitri upanishad,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=upanishad; register:upanisad=upanishad,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
014522,<161227043433.23782.5663151435025019542.generated@prod2.harmonylists.io>,014516,1998-12-09 04:04:44+00:00,1998,12,https://list.indology.info/pipermail/indology/1998-December/014522.html,N. Ganesan,maitri upanishad,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=upanishad; register:upanisad=upanishad,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
014534,<161227043467.23782.4354891371464914808.generated@prod2.harmonylists.io>,014526,1998-12-10 05:28:22+00:00,1998,12,https://list.indology.info/pipermail/indology/1998-December/014534.html,Kengo Harimoto,maitri upanishad,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=upanishad; register:upanisad=upanishad,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
014537,<161227043469.23782.13768126412652494204.generated@prod2.harmonylists.io>,014532,1998-12-10 08:54:05+00:00,1998,12,https://list.indology.info/pipermail/indology/1998-December/014537.html,N. Ganesan,maitri upanishad,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=upanishad; register:upanisad=upanishad,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015215,<161227044984.23782.5558797968527740772.generated@prod2.harmonylists.io>,015203,1999-01-12 13:55:20+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015215.html,N. Ganesan,CFP: Upanishad Symposium,Announcements and events,announcement/event,I,upanisad,2,subject_pattern,state:I=Upanishad; register:upanisad=Upanishad,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
017582,<161227050344.23782.15629389573150455364.generated@prod2.harmonylists.io>,017544,1999-06-11 08:57:47+00:00,1999,6,https://list.indology.info/pipermail/indology/1999-June/017582.html,Artur Karp,bRhadAranyaka,General scholarly discussion,general discussion,,upanisad,1,subject_pattern,register:upanisad=bRhadAranyaka,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
017634,<161227050459.23782.10872892372117722373.generated@prod2.harmonylists.io>,017544,1999-06-14 01:28:54+00:00,1999,6,https://list.indology.info/pipermail/indology/1999-June/017634.html,Vishal Agarwal,bRhadAranyaka,General scholarly discussion,general discussion,,upanisad,1,subject_pattern,register:upanisad=bRhadAranyaka,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
017643,<161227050479.23782.15826858254375021261.generated@prod2.harmonylists.io>,017614,1999-06-14 03:09:01+00:00,1999,6,https://list.indology.info/pipermail/indology/1999-June/017643.html,Vidyasankar Sundaresan,bRhadAranyaka,General scholarly discussion,general discussion,,upanisad,1,subject_pattern,register:upanisad=bRhadAranyaka,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
017837,<161227050932.23782.5653426047786537838.generated@prod2.harmonylists.io>,017795,1999-06-24 13:02:30+00:00,1999,6,https://list.indology.info/pipermail/indology/1999-June/017837.html,Klaus Karttunen,Chandogya Upanisad -- mathematics and ritual,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=Upanisad; register:upanisad=Chandogya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
017839,<161227050929.23782.5145534130433810680.generated@prod2.harmonylists.io>,017838,1999-06-24 12:42:20+00:00,1999,6,https://list.indology.info/pipermail/indology/1999-June/017839.html,Toke Lindegaard Knudsen,Chandogya Upanisad -- mathematics and ritual,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=Upanisad; register:upanisad=Chandogya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
017838,<161227050937.23782.8396963998888986051.generated@prod2.harmonylists.io>,017838,1999-06-24 16:20:40+00:00,1999,6,https://list.indology.info/pipermail/indology/1999-June/017838.html,Georg von Simson,Chandogya Upanisad -- mathematics and ritual,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=Upanisad; register:upanisad=Chandogya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
017852,<161227050984.23782.9052210690509958320.generated@prod2.harmonylists.io>,017851,1999-06-27 13:32:34+00:00,1999,6,https://list.indology.info/pipermail/indology/1999-June/017852.html,Edwin Bryant,Chandogya Upanisad -- mathematics and ritual,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=Upanisad; register:upanisad=Chandogya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
017853,<161227050981.23782.5949529061983842439.generated@prod2.harmonylists.io>,017848,1999-06-27 11:53:43+00:00,1999,6,https://list.indology.info/pipermail/indology/1999-June/017853.html,"Aditya, the Hindu Skeptic",Chandogya Upanisad -- mathematics and ritual,Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=Upanisad; register:upanisad=Chandogya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
017921,<161227051132.23782.18418205767701509716.generated@prod2.harmonylists.io>,017916,1999-07-02 18:24:30+00:00,1999,7,https://list.indology.info/pipermail/indology/1999-July/017921.html,Toke Lindegaard Knudsen,"Chandogya Upanisad, again",Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=Upanisad; register:upanisad=Chandogya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
017918,<161227051130.23782.11071974214800568976.generated@prod2.harmonylists.io>,017900,1999-07-02 16:46:57+00:00,1999,7,https://list.indology.info/pipermail/indology/1999-July/017918.html,Nikhil Rao,"Chandogya Upanisad, again",Veda and ritual,general discussion,I,upanisad,2,subject_pattern,state:I=Upanisad; register:upanisad=Chandogya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
