archive_id,message_id,thread_root_id,date,year,month,archive_url,normalized_author,clean_subject,primary_topic,list_function,renou_states,renou_registers,renou_match_count,renou_confidence,renou_evidence,renou_source_url
008823,<161227031563.23782.15046240053632767726.generated@prod2.harmonylists.io>,008823,1997-07-15 04:56:35+00:00,1997,7,https://list.indology.info/pipermail/indology/1997-July/008823.html,Vidyasankar Sundaresan,"pA, panuval, pAvai;; tantu, tantra, tanU etc.,",Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=tantra; register:tantra=tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008825,<161227031576.23782.7512116440903874685.generated@prod2.harmonylists.io>,008825,1997-07-15 13:48:53+00:00,1997,7,https://list.indology.info/pipermail/indology/1997-July/008825.html,Anthony P Stone,"pA, panuval, pAvai;; tantu, tantra, tanU etc.,",Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=tantra; register:tantra=tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008829,<161227031587.23782.11534883085757132455.generated@prod2.harmonylists.io>,008782,1997-07-15 20:06:19+00:00,1997,7,https://list.indology.info/pipermail/indology/1997-July/008829.html,Palaniappa at aol.com,"pA, panuval, pAvai;; tanu, tantra, tanU",Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=tantra; register:tantra=tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008865,<161227031652.23782.4250530948350989390.generated@prod2.harmonylists.io>,008865,1997-07-25 06:43:47+00:00,1997,7,https://list.indology.info/pipermail/indology/1997-July/008865.html,Palaniappa at aol.com,Amorphousphallus Campanulatus and proof of pre-Vedic Tantrism?,Veda and ritual,general discussion,I,tantra,2,subject_pattern,state:I=Vedic; register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
010273,<161227034576.23782.5337701705718524018.generated@prod2.harmonylists.io>,010273,1998-01-04 10:11:24+00:00,1998,1,https://list.indology.info/pipermail/indology/1998-January/010273.html,Martin Gansten,Tantra texts/Woodroffe,Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=Tantra; register:tantra=Tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
010275,<161227034580.23782.13790244798346562913.generated@prod2.harmonylists.io>,010273,1998-01-04 11:25:33+00:00,1998,1,https://list.indology.info/pipermail/indology/1998-January/010275.html,Enrica Garzilli,Tantra texts/Woodroffe,Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=Tantra; register:tantra=Tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
010274,<161227034578.23782.17958942909027648436.generated@prod2.harmonylists.io>,010273,1998-01-04 10:42:38+00:00,1998,1,https://list.indology.info/pipermail/indology/1998-January/010274.html,Dominik Wujastyk,Tantra texts/Woodroffe,Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=Tantra; register:tantra=Tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
010282,<161227034598.23782.8732498526138037846.generated@prod2.harmonylists.io>,010282,1998-01-05 14:57:55+00:00,1998,1,https://list.indology.info/pipermail/indology/1998-January/010282.html,Madhav Deshpande,Tantra texts/Woodroffe,Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=Tantra; register:tantra=Tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013574,<161227041507.23782.1221529799036062242.generated@prod2.harmonylists.io>,013574,1998-09-29 03:54:19+00:00,1998,9,https://list.indology.info/pipermail/indology/1998-September/013574.html,Kakmuk,tantric rites and potter's wheel,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=tantric,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013849,<161227042058.23782.17324431756524620200.generated@prod2.harmonylists.io>,013843,1998-10-28 12:06:45+00:00,1998,10,https://list.indology.info/pipermail/indology/1998-October/013849.html,John Smith,Tantric siddhas - Mina,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantric,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013856,<161227042082.23782.8396628683271976067.generated@prod2.harmonylists.io>,013848,1998-10-29 09:04:11+00:00,1998,10,https://list.indology.info/pipermail/indology/1998-October/013856.html,Birgit Mayer-Koenig,Tantric siddhas - Mina,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantric,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
014239,<161227042841.23782.5322045635557502073.generated@prod2.harmonylists.io>,014228,1998-11-19 20:45:30+00:00,1998,11,https://list.indology.info/pipermail/indology/1998-November/014239.html,Mani Varadarajan,Kali-tantra,Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=tantra; register:tantra=tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015205,<161227045031.23782.12341093912718372133.generated@prod2.harmonylists.io>,015015,1999-01-12 18:17:28+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015205.html,Michael Rabe,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015234,<161227045017.23782.16798522625396658679.generated@prod2.harmonylists.io>,014994,1999-01-12 17:17:14+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015234.html,DEVARAKONDA VENKATA NARAYANA SARMA,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
054065,<161227045008.23782.54524021528531462.generated@prod2.harmonylists.io>,015192,1999-01-12 17:31:44+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/054065.html,"Chandrasekaran, Periannan",Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015207,<161227045011.23782.290610273802542855.generated@prod2.harmonylists.io>,015207,1999-01-12 17:37:31+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015207.html,Shrinivas Tilak,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015209,<161227045021.23782.14688927131179936121.generated@prod2.harmonylists.io>,015203,1999-01-12 18:52:51+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015209.html,N. Ganesan,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015213,<161227045023.23782.8847769328459679198.generated@prod2.harmonylists.io>,015203,1999-01-12 17:54:25+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015213.html,Lakshmi Srinivas,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015222,<161227044980.23782.1591321253653776795.generated@prod2.harmonylists.io>,015206,1999-01-12 18:52:44+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015222.html,Samar Abbas,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015240,<161227045076.23782.717368118859732550.generated@prod2.harmonylists.io>,014966,1999-01-13 01:19:23+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015240.html,Robert Zydenbos,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015216,<161227045072.23782.5656753009696717812.generated@prod2.harmonylists.io>,014966,1999-01-13 00:43:49+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015216.html,Paul Kekai Manansala,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015241,<161227045114.23782.1124035725899542631.generated@prod2.harmonylists.io>,015176,1999-01-13 16:42:14+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015241.html,Michael Rabe,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015249,<161227045091.23782.5568001390449950240.generated@prod2.harmonylists.io>,015206,1999-01-13 19:18:40+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015249.html,Bijoy Misra,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015261,<161227045099.23782.13570609035241180451.generated@prod2.harmonylists.io>,014969,1999-01-13 21:43:28+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015261.html,N. Ganesan,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015263,<161227045102.23782.4717595541857806959.generated@prod2.harmonylists.io>,014969,1999-01-13 22:16:35+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015263.html,N. Ganesan,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015264,<161227045162.23782.5378006099105577927.generated@prod2.harmonylists.io>,015173,1999-01-14 01:21:36+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015264.html,Mani Varadarajan,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015280,<161227045181.23782.15519992369430317659.generated@prod2.harmonylists.io>,015161,1999-01-14 03:42:08+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015280.html,George Thompson,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015275,<161227045202.23782.8637238244916765720.generated@prod2.harmonylists.io>,015163,1999-01-14 13:01:06+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015275.html,N. Ganesan,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015281,<161227045204.23782.8341957504228632079.generated@prod2.harmonylists.io>,015281,1999-01-14 13:07:16+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015281.html,Maureen Fadem,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015290,<161227045216.23782.8805058858215728459.generated@prod2.harmonylists.io>,015061,1999-01-14 19:08:58+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015290.html,aklujkar,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015286,<161227045188.23782.8070787339012470328.generated@prod2.harmonylists.io>,015206,1999-01-14 17:44:53+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015286.html,N. Ganesan,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015306,<161227045126.23782.11394832085600636457.generated@prod2.harmonylists.io>,015206,1999-01-14 19:31:36+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015306.html,Erik Hoogcarspel,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015328,<161227045214.23782.7690103058857047752.generated@prod2.harmonylists.io>,015206,1999-01-15 16:11:50+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015328.html,Erik Hoogcarspel,Tibetan Origin of Tantrism and Siva,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=Tantrism,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016655,<161227048276.23782.258817858681209297.generated@prod2.harmonylists.io>,016633,1999-04-24 02:05:53+00:00,1999,4,https://list.indology.info/pipermail/indology/1999-April/016655.html,Jonathan Silk,Tantric verse,General scholarly discussion,philological discussion,,kavya; tantra,2,subject_pattern,register:tantra=Tantric; register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016689,<161227048326.23782.3882901327646768618.generated@prod2.harmonylists.io>,016584,1999-04-26 07:28:32+00:00,1999,4,https://list.indology.info/pipermail/indology/1999-April/016689.html,Venkatraman Iyer,Tantric verse,General scholarly discussion,philological discussion,,kavya; tantra,2,subject_pattern,register:tantra=Tantric; register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016690,<161227048339.23782.3535158504428513919.generated@prod2.harmonylists.io>,016584,1999-04-26 15:07:12+00:00,1999,4,https://list.indology.info/pipermail/indology/1999-April/016690.html,Venkatraman Iyer,Tantric verse,General scholarly discussion,philological discussion,,kavya; tantra,2,subject_pattern,register:tantra=Tantric; register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
017794,<161227050845.23782.3992173685860802212.generated@prod2.harmonylists.io>,017523,1999-06-18 22:50:56+00:00,1999,6,https://list.indology.info/pipermail/indology/1999-June/017794.html,Joseph G. Walser,Studies on mudrA-s in tantric texts,General scholarly discussion,general discussion,,tantra,1,subject_pattern,register:tantra=tantric,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019102,<161227053752.23782.4012136439381352823.generated@prod2.harmonylists.io>,018911,1999-11-17 19:00:59+00:00,1999,11,https://list.indology.info/pipermail/indology/1999-November/019102.html,Swaminathan Madhuresan,Good book on Tantra and BhArtrhari,Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=Tantra; register:tantra=Tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019115,<161227053771.23782.16563569279349249798.generated@prod2.harmonylists.io>,018967,1999-11-18 02:14:32+00:00,1999,11,https://list.indology.info/pipermail/indology/1999-November/019115.html,Venkatraman Iyer,Good book on Tantra and BhArtrhari,Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=Tantra; register:tantra=Tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019121,<161227053781.23782.7823996128006746400.generated@prod2.harmonylists.io>,019106,1999-11-18 06:21:15+00:00,1999,11,https://list.indology.info/pipermail/indology/1999-November/019121.html,Harry Spier,Encyclopedia of Tantra,Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=Tantra; register:tantra=Tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019142,<161227053798.23782.15065582766485454973.generated@prod2.harmonylists.io>,019142,1999-11-18 17:36:48+00:00,1999,11,https://list.indology.info/pipermail/indology/1999-November/019142.html,Shauna Singh Baldwin,Encyclopedia of Tantra,Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=Tantra; register:tantra=Tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019145,<161227053825.23782.1635252682581464208.generated@prod2.harmonylists.io>,019145,1999-11-19 10:14:53+00:00,1999,11,https://list.indology.info/pipermail/indology/1999-November/019145.html,N. Ganesan,Good book on Tantra and BhArtrhari,Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=Tantra; register:tantra=Tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
019696,<161227054935.23782.404219604178969584.generated@prod2.harmonylists.io>,019623,2000-01-07 02:20:43+00:00,2000,1,https://list.indology.info/pipermail/indology/2000-January/019696.html,Bharat Gupt,Good book on Tantra and BhArtrhari/Nov. inquiry,Texts and philology,general discussion,III,tantra,2,subject_pattern,state:III=Tantra; register:tantra=Tantra,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
