archive_id,message_id,thread_root_id,date,year,month,archive_url,normalized_author,clean_subject,primary_topic,list_function,renou_states,renou_registers,renou_match_count,renou_confidence,renou_evidence,renou_source_url
010409,<161227034836.23782.3948626627810778793.generated@prod2.harmonylists.io>,010391,1998-01-19 11:43:26+00:00,1998,1,https://list.indology.info/pipermail/indology/1998-January/010409.html,Edeltraud Harzer Clear,Telegu Inscription,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=Inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
010520,<161227035085.23782.10170202506320610394.generated@prod2.harmonylists.io>,010520,1998-01-25 21:22:02+00:00,1998,1,https://list.indology.info/pipermail/indology/1998-January/010520.html,N. Ganesan,Telegu Inscription,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=Inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
010521,<161227035089.23782.1447310676908588508.generated@prod2.harmonylists.io>,010384,1998-01-25 23:56:11+00:00,1998,1,https://list.indology.info/pipermail/indology/1998-January/010521.html,N. Ganesan,Telegu Inscription,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=Inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
010535,<161227035095.23782.13158051438447151788.generated@prod2.harmonylists.io>,010535,1998-01-26 03:47:35+00:00,1998,1,https://list.indology.info/pipermail/indology/1998-January/010535.html,Dominik Wujastyk,Telegu Inscription,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=Inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
010537,<161227035109.23782.13411637204994691423.generated@prod2.harmonylists.io>,010535,1998-01-26 15:07:28+00:00,1998,1,https://list.indology.info/pipermail/indology/1998-January/010537.html,Lars Martin Fosse,Telegu inscription,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
010529,<161227035119.23782.5090063257085425660.generated@prod2.harmonylists.io>,010529,1998-01-26 17:18:57+00:00,1998,1,https://list.indology.info/pipermail/indology/1998-January/010529.html,James E. Agenbroad,Telegu Inscription,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=Inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
010530,<161227035121.23782.4679375816314854651.generated@prod2.harmonylists.io>,010384,1998-01-26 17:29:23+00:00,1998,1,https://list.indology.info/pipermail/indology/1998-January/010530.html,N. Ganesan,Telegu inscription,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011055,<161227036154.23782.14190955107503826367.generated@prod2.harmonylists.io>,011019,1998-02-26 01:47:28+00:00,1998,2,https://list.indology.info/pipermail/indology/1998-February/011055.html,Vidyasankar Sundaresan,"Forms of ""Dharmaguptaka"" in inscriptions",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011153,<161227036342.23782.15835577757322377061.generated@prod2.harmonylists.io>,011125,1998-03-02 10:37:04+00:00,1998,3,https://list.indology.info/pipermail/indology/1998-March/011153.html,John Smith,"Forms of ""Dharmaguptaka"" in inscriptions",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011886,<161227037908.23782.4257541162102410136.generated@prod2.harmonylists.io>,011886,1998-04-25 08:30:17+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011886.html,Palaniappa,"Leiden plates, other inscriptions, and potters",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011887,<161227037909.23782.10525085077800374719.generated@prod2.harmonylists.io>,011886,1998-04-25 12:14:45+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011887.html,N. Ganesan,"Leiden plates, other inscriptions, and potters",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011890,<161227037916.23782.9566423900383376558.generated@prod2.harmonylists.io>,011873,1998-04-25 18:04:33+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011890.html,Lars Martin Fosse,"Leiden plates, other inscriptions, and potters",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011894,<161227037925.23782.9093099329635778539.generated@prod2.harmonylists.io>,011873,1998-04-26 03:00:33+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011894.html,George Cronk,"Leiden plates, other inscriptions, and potters",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011895,<161227037927.23782.12879946487738862683.generated@prod2.harmonylists.io>,011886,1998-04-26 04:52:25+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011895.html,Palaniappa,"Leiden plates, other inscriptions, and potters",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011901,<161227037936.23782.9052005332364862599.generated@prod2.harmonylists.io>,011873,1998-04-26 14:18:44+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011901.html,Lars Martin Fosse,"Leiden plates, other inscriptions, and potters",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012108,<161227038416.23782.5295253846098176876.generated@prod2.harmonylists.io>,012108,1998-05-09 16:34:04+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012108.html,Chantal Lemay,"Self-sacrifice, funerary temples, and Pallava inscriptions",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012110,<161227038414.23782.6675656782431140909.generated@prod2.harmonylists.io>,012034,1998-05-09 16:14:15+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012110.html,Paul K. Manansala,"Self-sacrifice, funerary temples, and Pallava inscriptions",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012263,<161227038757.23782.15021295327110040086.generated@prod2.harmonylists.io>,012251,1998-05-15 23:41:57+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012263.html,jayabarathi,Jain inscription,Buddhism and Jainism,general discussion,V,epig; jaina,3,subject_pattern,state:V=Jain; register:jaina=Jain; register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012294,<161227038836.23782.5133886597997285289.generated@prod2.harmonylists.io>,012270,1998-05-18 13:08:24+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012294.html,S. Kalyanaraman,Jain inscription,Buddhism and Jainism,general discussion,V,epig; jaina,3,subject_pattern,state:V=Jain; register:jaina=Jain; register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012320,<161227038867.23782.8853966904010166582.generated@prod2.harmonylists.io>,012320,1998-05-19 00:08:15+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012320.html,Edwin Bryant,Jain inscription,Buddhism and Jainism,general discussion,V,epig; jaina,3,subject_pattern,state:V=Jain; register:jaina=Jain; register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012332,<161227038909.23782.17924803288141217599.generated@prod2.harmonylists.io>,012327,1998-05-19 14:23:08+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012332.html,Paul K. Manansala,Jain inscription,Buddhism and Jainism,general discussion,V,epig; jaina,3,subject_pattern,state:V=Jain; register:jaina=Jain; register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012409,<161227039059.23782.10578507458626257156.generated@prod2.harmonylists.io>,012409,1998-05-23 19:48:57+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012409.html,Palaniappa,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" > ""t""",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012423,<161227039075.23782.17075498810983790891.generated@prod2.harmonylists.io>,012389,1998-05-24 05:43:28+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012423.html,S. Kalyanaraman,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" > ""t""",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012433,<161227039120.23782.3086008121026304321.generated@prod2.harmonylists.io>,012424,1998-05-24 22:20:19+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012433.html,Paul K. Manansala,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012442,<161227039118.23782.8503151632396873614.generated@prod2.harmonylists.io>,012439,1998-05-24 21:58:35+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012442.html,Palaniappa,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012439,<161227039122.23782.4088463497621049235.generated@prod2.harmonylists.io>,012439,1998-05-24 23:01:14+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012439.html,S. Kalyanaraman,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012451,<161227039128.23782.8122173809105461449.generated@prod2.harmonylists.io>,012451,1998-05-25 07:51:31+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012451.html,Michael Witzel,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012466,<161227039162.23782.6812334864311761330.generated@prod2.harmonylists.io>,012450,1998-05-25 22:11:47+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012466.html,Bh.Krishnamurti,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012465,<161227039164.23782.2484555409229630410.generated@prod2.harmonylists.io>,012456,1998-05-25 23:31:35+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012465.html,Petr Mares,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012467,<161227039166.23782.6356868450247805028.generated@prod2.harmonylists.io>,012439,1998-05-26 01:11:14+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012467.html,DEVARAKONDA VENKATA NARAYANA SARMA,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012468,<161227039167.23782.3662299080176406115.generated@prod2.harmonylists.io>,012439,1998-05-26 01:11:18+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012468.html,DEVARAKONDA VENKATA NARAYANA SARMA,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012475,<161227039183.23782.13900790513259491828.generated@prod2.harmonylists.io>,012412,1998-05-26 16:31:10+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012475.html,Erik Seldeslachts,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012471,<161227039181.23782.7634606658410927792.generated@prod2.harmonylists.io>,012439,1998-05-26 15:58:03+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012471.html,S. Kalyanaraman,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012495,<161227039253.23782.8830911660311956654.generated@prod2.harmonylists.io>,012389,1998-05-27 20:13:28+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012495.html,Lakshmi Srinivas,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012516,<161227039251.23782.1976647872198321616.generated@prod2.harmonylists.io>,012512,1998-05-27 20:38:24+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012516.html,Michael Witzel,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012537,<161227039281.23782.15846190238269199166.generated@prod2.harmonylists.io>,012537,1998-05-28 04:50:12+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012537.html,Robert Zydenbos,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012534,<161227039332.23782.7828895192207845734.generated@prod2.harmonylists.io>,012389,1998-05-28 13:12:20+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012534.html,Paul K. Manansala,hypercorrection(was: Inscriptions and Dravidian sound changes),General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012546,<161227039350.23782.6403135512933558858.generated@prod2.harmonylists.io>,012439,1998-05-28 22:16:03+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012546.html,stephen,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012756,<161227039796.23782.10620421738247075751.generated@prod2.harmonylists.io>,012628,1998-06-13 21:57:23+00:00,1998,6,https://list.indology.info/pipermail/indology/1998-June/012756.html,jayabarathi,"Inscriptions and Dravidian sound changes ""y"" > ""c"" and ""y"" >",General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=Inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013180,<161227040773.23782.4233869343893076086.generated@prod2.harmonylists.io>,013132,1998-07-11 01:06:17+00:00,1998,7,https://list.indology.info/pipermail/indology/1998-July/013180.html,Vidyasankar Sundaresan,"Sarasvati Sindhu Indus civilization, soma, language, script and inscriptions",Veda and ritual,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013214,<161227040827.23782.15974115290384064101.generated@prod2.harmonylists.io>,013199,1998-07-13 13:35:11+00:00,1998,7,https://list.indology.info/pipermail/indology/1998-July/013214.html,Avinash Sathaye,Help on an ancient indian stell with sanskrit inscription,Manuscripts and epigraphy,identification/help request,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013253,<161227040905.23782.18374476488311194146.generated@prod2.harmonylists.io>,013253,1998-07-15 23:35:27+00:00,1998,7,https://list.indology.info/pipermail/indology/1998-July/013253.html,DaFamily,Help on an ancient indian stell with sanskrit inscription,Manuscripts and epigraphy,identification/help request,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013439,<161227041239.23782.3835900677639016377.generated@prod2.harmonylists.io>,013439,1998-08-30 22:54:04+00:00,1998,8,https://list.indology.info/pipermail/indology/1998-August/013439.html,Royce Wiles,Mysore inscriptions,General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013440,<161227041241.23782.539174912834374455.generated@prod2.harmonylists.io>,013439,1998-08-31 19:47:43+00:00,1998,8,https://list.indology.info/pipermail/indology/1998-August/013440.html,Vidyasankar Sundaresan,Mysore inscriptions,General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013441,<161227041243.23782.18172723430805568431.generated@prod2.harmonylists.io>,013439,1998-08-31 21:55:53+00:00,1998,8,https://list.indology.info/pipermail/indology/1998-August/013441.html,Robert J. Zydenbos,Mysore inscriptions,General scholarly discussion,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
015151,<161227044900.23782.1510919786885998235.generated@prod2.harmonylists.io>,014994,1999-01-11 14:46:50+00:00,1999,1,https://list.indology.info/pipermail/indology/1999-January/015151.html,N. Ganesan,Nagarjuna inscription,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016129,<161227046988.23782.2072420054972563060.generated@prod2.harmonylists.io>,016117,1999-02-26 21:04:23+00:00,1999,2,https://list.indology.info/pipermail/indology/1999-February/016129.html,Petr Mares,news: Cholas took care to copy old inscriptions when renovating t emples,Bibliographic requests,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016390,<161227047739.23782.9657982090331010134.generated@prod2.harmonylists.io>,016390,1999-03-27 09:36:08+00:00,1999,3,https://list.indology.info/pipermail/indology/1999-March/016390.html,Toru Tomabechi,news: Cholas took care to copy old inscriptions when renovating t emples,Bibliographic requests,general discussion,,epig,1,subject_pattern,register:epig=inscriptions,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016626,<161227048225.23782.11236512485891342459.generated@prod2.harmonylists.io>,016513,1999-04-22 15:11:59+00:00,1999,4,https://list.indology.info/pipermail/indology/1999-April/016626.html,P. Cooper,Trilingual inscription from Sri Lanka,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016656,<161227048250.23782.14372401527315247007.generated@prod2.harmonylists.io>,016642,1999-04-23 08:08:11+00:00,1999,4,https://list.indology.info/pipermail/indology/1999-April/016656.html,Yaroslav V. Vassilkov,Trilingual inscription from Sri Lanka,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016653,<161227048267.23782.13405577080970812299.generated@prod2.harmonylists.io>,016633,1999-04-23 15:13:36+00:00,1999,4,https://list.indology.info/pipermail/indology/1999-April/016653.html,Erik Seldeslachts,Trilingual inscription from Sri Lanka,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016652,<161227048282.23782.408411686473966405.generated@prod2.harmonylists.io>,016642,1999-04-23 10:44:47+00:00,1999,4,https://list.indology.info/pipermail/indology/1999-April/016652.html,Nik Macleod,Trilingual inscription from Sri Lanka,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016650,<161227048280.23782.17858719298759911990.generated@prod2.harmonylists.io>,016636,1999-04-24 05:06:45+00:00,1999,4,https://list.indology.info/pipermail/indology/1999-April/016650.html,Vishal Agarwal,Trilingual inscription from Sri Lanka,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016662,<161227048288.23782.10869788197088151512.generated@prod2.harmonylists.io>,016662,1999-04-24 16:53:24+00:00,1999,4,https://list.indology.info/pipermail/indology/1999-April/016662.html,Luis Gonzalez-Reimann,Trilingual inscription from Sri Lanka,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016663,<161227048290.23782.7245080300187927324.generated@prod2.harmonylists.io>,016633,1999-04-24 18:40:01+00:00,1999,4,https://list.indology.info/pipermail/indology/1999-April/016663.html,L.S.Cousins,Trilingual inscription from Sri Lanka,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016665,<161227048286.23782.15737142214146822595.generated@prod2.harmonylists.io>,016642,1999-04-24 16:50:30+00:00,1999,4,https://list.indology.info/pipermail/indology/1999-April/016665.html,David Lawrence,Trilingual inscription from Sri Lanka,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016668,<161227048301.23782.15459546786077449830.generated@prod2.harmonylists.io>,016668,1999-04-25 03:23:57+00:00,1999,4,https://list.indology.info/pipermail/indology/1999-April/016668.html,Michael Witzel,Trilingual inscription from Sri Lanka,Manuscripts and epigraphy,general discussion,,epig,1,subject_pattern,register:epig=inscription,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
