archive_id,message_id,thread_root_id,date,year,month,archive_url,normalized_author,clean_subject,primary_topic,list_function,renou_states,renou_registers,renou_match_count,renou_confidence,renou_evidence,renou_source_url
001483,<161227017642.23782.3244001057340039913.generated@prod2.harmonylists.io>,001483,1994-10-28 00:05:40+00:00,1994,10,https://list.indology.info/pipermail/indology/1994-October/001483.html,czm1 at cornell.edu,Yoga Sutra verse differences,Texts and philology,philological discussion,,kavya; sutra,2,subject_pattern,register:sutra=Sutra; register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
001562,<161227017785.23782.6848202007139476201.generated@prod2.harmonylists.io>,001562,1994-11-11 16:35:08+00:00,1994,11,https://list.indology.info/pipermail/indology/1994-November/001562.html,Andrew Fort,A medieval Tamil poem,General scholarly discussion,general discussion,,kavya,1,subject_pattern,register:kavya=poem,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
001810,<161227018256.23782.6853112811213581734.generated@prod2.harmonylists.io>,001759,1995-01-19 14:31:32+00:00,1995,1,https://list.indology.info/pipermail/indology/1995-January/001810.html,Thomas Malten,Kampan's Poem,General scholarly discussion,general discussion,,kavya,1,subject_pattern,register:kavya=Poem,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
003596,<161227021719.23782.2209059619134590001.generated@prod2.harmonylists.io>,003596,1995-11-20 14:04:08+00:00,1995,11,https://list.indology.info/pipermail/indology/1995-November/003596.html,Madhav Deshpande,wanted Kalidasa's poems,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=Kalidasa; register:kavya=Kalidasa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
003967,<161227022407.23782.10530188221313729228.generated@prod2.harmonylists.io>,003967,1996-01-26 14:24:10+00:00,1996,1,https://list.indology.info/pipermail/indology/1996-January/003967.html,unknown at example.com,"Collyrium, Guru Gita verse",Texts and philology,philological discussion,III,kavya,2,subject_pattern,state:III=Gita; register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
004342,<161227023136.23782.11935752243673196463.generated@prod2.harmonylists.io>,004342,1996-03-01 16:55:18+00:00,1996,3,https://list.indology.info/pipermail/indology/1996-March/004342.html,CVEDGC at Levels.UniSA.Edu.Au,Deshmukh verse,General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
004343,<161227023144.23782.5514766083322924894.generated@prod2.harmonylists.io>,004343,1996-03-01 21:43:01+00:00,1996,3,https://list.indology.info/pipermail/indology/1996-March/004343.html,Henry Groover,Deshmukh verse -Reply,General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
004489,<161227023403.23782.10769502856994070613.generated@prod2.harmonylists.io>,004489,1996-03-16 15:20:37+00:00,1996,3,https://list.indology.info/pipermail/indology/1996-March/004489.html,l.m.fosse at easteur-orient.uio.no,Khajuharo and newly discovered poetry,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=poetry; register:kavya=poetry,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
004516,<161227023449.23782.112363842071093564.generated@prod2.harmonylists.io>,004459,1996-03-18 17:11:52+00:00,1996,3,https://list.indology.info/pipermail/indology/1996-March/004516.html,Kumar at pixie.udw.ac.za,Q: Exact Kavya Condensations?,Texts and philology,general discussion,IV,kavya,2,subject_pattern,state:IV=Kavya; register:kavya=Kavya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
004754,<161227023933.23782.11275820144595727908.generated@prod2.harmonylists.io>,004730,1996-04-19 02:31:39+00:00,1996,4,https://list.indology.info/pipermail/indology/1996-April/004754.html,Frank Snow,verse identification,General scholarly discussion,identification/help request,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
004765,<161227023942.23782.1310429990593668722.generated@prod2.harmonylists.io>,004607,1996-04-19 17:59:32+00:00,1996,4,https://list.indology.info/pipermail/indology/1996-April/004765.html,Gene Thursby,verse identification,General scholarly discussion,identification/help request,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
005959,<161227026398.23782.6287883807485917776.generated@prod2.harmonylists.io>,005959,1996-10-13 01:32:25+00:00,1996,10,https://list.indology.info/pipermail/indology/1996-October/005959.html,Anshuman Pandey,Query: Verse referencing in the Samaveda.,Veda and ritual,identification/help request,I,kavya,2,subject_pattern,state:I=Samaveda; register:kavya=Verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
005968,<161227026414.23782.16981391852652329840.generated@prod2.harmonylists.io>,005931,1996-10-16 05:39:15+00:00,1996,10,https://list.indology.info/pipermail/indology/1996-October/005968.html,Hueckstedt,Query: Verse referencing in the Samaveda.,Veda and ritual,identification/help request,I,kavya,2,subject_pattern,state:I=Samaveda; register:kavya=Verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
006193,<161227026913.23782.5621649845798613561.generated@prod2.harmonylists.io>,006193,1996-11-19 01:58:52+00:00,1996,11,https://list.indology.info/pipermail/indology/1996-November/006193.html,Madhav Deshpande,Verse completion (fwd),General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=Verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
007326,<161227028953.23782.7481313810914445205.generated@prod2.harmonylists.io>,007326,1997-03-15 22:49:06+00:00,1997,3,https://list.indology.info/pipermail/indology/1997-March/007326.html,Jakub Cejka Visitor-Sanskrit,Q: Translations of Kavya-commentaries?,Texts and philology,general discussion,IV,kavya,2,subject_pattern,state:IV=Kavya; register:kavya=Kavya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008645,<161227031199.23782.3414995141272270615.generated@prod2.harmonylists.io>,008645,1997-06-25 23:23:15+00:00,1997,6,https://list.indology.info/pipermail/indology/1997-June/008645.html,Jakub Cejka Visitor-Sanskrit,Q: Translations of Kavya-commentaries? (repost),Texts and philology,general discussion,IV,kavya,2,subject_pattern,state:IV=Kavya; register:kavya=Kavya,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008658,<161227031237.23782.3426079652482559899.generated@prod2.harmonylists.io>,008649,1997-06-26 12:39:42+00:00,1997,6,https://list.indology.info/pipermail/indology/1997-June/008658.html,Dominique.Thillaud,Help with a verse,General scholarly discussion,identification/help request,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008668,<161227031328.23782.2314031709446695603.generated@prod2.harmonylists.io>,008649,1997-06-26 12:52:12+00:00,1997,6,https://list.indology.info/pipermail/indology/1997-June/008668.html,jacob.baltuch at euronet.be,EkAkshara and other ingenious forms of poetry,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=poetry; register:kavya=poetry,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008680,<161227031291.23782.8686738887023455838.generated@prod2.harmonylists.io>,008680,1997-06-27 19:46:40+00:00,1997,6,https://list.indology.info/pipermail/indology/1997-June/008680.html,Dominique.Thillaud,EkAkshara and other ingenious forms of poetry (fwd),General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=poetry; register:kavya=poetry,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008760,<161227031441.23782.17026405307758739615.generated@prod2.harmonylists.io>,008760,1997-07-07 21:53:46+00:00,1997,7,https://list.indology.info/pipermail/indology/1997-July/008760.html,J. Randall Groves,Kalidasa's Raghuvamsa,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=Kalidasa; register:kavya=Kalidasa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008770,<161227031445.23782.13759568259236483941.generated@prod2.harmonylists.io>,008745,1997-07-08 07:38:18+00:00,1997,7,https://list.indology.info/pipermail/indology/1997-July/008770.html,adrian.burton at anu.edu.au,Kalidasa's Raghuvamsa,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=Kalidasa; register:kavya=Kalidasa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008763,<161227031447.23782.15685281118833210105.generated@prod2.harmonylists.io>,008718,1997-07-08 08:25:05+00:00,1997,7,https://list.indology.info/pipermail/indology/1997-July/008763.html,mrabe at artic.edu,Kalidasa's Raghuvamsa,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=Kalidasa; register:kavya=Kalidasa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008837,<161227031591.23782.9786853402003961806.generated@prod2.harmonylists.io>,008760,1997-07-16 17:42:29+00:00,1997,7,https://list.indology.info/pipermail/indology/1997-July/008837.html,Richard Salomon,Kalidasa's Raghuvamsa,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=Kalidasa; register:kavya=Kalidasa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008864,<161227031650.23782.3933637486957866741.generated@prod2.harmonylists.io>,008864,1997-07-24 18:44:11+00:00,1997,7,https://list.indology.info/pipermail/indology/1997-July/008864.html,GANESANS at cl.uh.edu,Q: A poem from Ciivaka cintaamaNi,General scholarly discussion,general discussion,,kavya,1,subject_pattern,register:kavya=poem,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008871,<161227031669.23782.16236546543812949012.generated@prod2.harmonylists.io>,008864,1997-07-25 14:15:56+00:00,1997,7,https://list.indology.info/pipermail/indology/1997-July/008871.html,Thomas Lehmann,Poem from Ciivaka CintaamaNi,General scholarly discussion,general discussion,,kavya,1,subject_pattern,register:kavya=Poem,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
008872,<161227031658.23782.6458984501535160416.generated@prod2.harmonylists.io>,008850,1997-07-25 09:05:56+00:00,1997,7,https://list.indology.info/pipermail/indology/1997-July/008872.html,falk at ZEDAT.FU-Berlin.DE,Q: A poem from Ciivaka cintaamaNi,General scholarly discussion,general discussion,,kavya,1,subject_pattern,register:kavya=poem,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
009018,<161227031944.23782.13775478949400480273.generated@prod2.harmonylists.io>,009018,1997-08-25 15:10:37+00:00,1997,8,https://list.indology.info/pipermail/indology/1997-August/009018.html,sudheer birodkar,A Tamil Poem,General scholarly discussion,general discussion,,kavya,1,subject_pattern,register:kavya=Poem,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
009339,<161227032674.23782.8076751493797683941.generated@prod2.harmonylists.io>,009339,1997-09-20 00:55:25+00:00,1997,9,https://list.indology.info/pipermail/indology/1997-September/009339.html,Anshuman Pandey,ke;sava.m etc. verse,General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
009348,<161227032681.23782.17989019608647959041.generated@prod2.harmonylists.io>,009338,1997-09-20 19:41:12+00:00,1997,9,https://list.indology.info/pipermail/indology/1997-September/009348.html,John Smith,ke;sava.m etc. verse,General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011788,<161227037722.23782.3688606504115383059.generated@prod2.harmonylists.io>,011788,1998-04-18 03:07:46+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011788.html,S Krishna,A question about Urdu poetry,General scholarly discussion,identification/help request,IV,kavya,2,subject_pattern,state:IV=poetry; register:kavya=poetry,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011790,<161227037732.23782.5485988916769010144.generated@prod2.harmonylists.io>,011790,1998-04-18 13:23:01+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011790.html,Margo Romberg,A question about Urdu poetry,General scholarly discussion,identification/help request,IV,kavya,2,subject_pattern,state:IV=poetry; register:kavya=poetry,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011821,<161227037782.23782.2465020373370613813.generated@prod2.harmonylists.io>,011750,1998-04-21 19:38:37+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011821.html,Dominik Wujastyk,Kalidasa,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=Kalidasa; register:kavya=Kalidasa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011829,<161227037789.23782.10566847489723026547.generated@prod2.harmonylists.io>,011818,1998-04-21 20:55:28+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011829.html,Rolf Heiner Koch,Kalidasa,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=Kalidasa; register:kavya=Kalidasa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011830,<161227037798.23782.7256140213631239346.generated@prod2.harmonylists.io>,011750,1998-04-22 01:23:28+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011830.html,Jaap Pranger,Kalidasa,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=Kalidasa; register:kavya=Kalidasa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011831,<161227037818.23782.10422470219452891848.generated@prod2.harmonylists.io>,011796,1998-04-22 15:27:37+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011831.html,N. Ganesan,Role of poetry and poetics in ancient Indian literature,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=poetry; register:kavya=poetry,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011855,<161227037827.23782.14575028112217480143.generated@prod2.harmonylists.io>,011796,1998-04-22 10:37:38+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011855.html,jayabarathi,Role of poetry and poetics in ancient Indian literature,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=poetry; register:kavya=poetry,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
011892,<161227037921.23782.9707283729879096908.generated@prod2.harmonylists.io>,011818,1998-04-26 00:51:38+00:00,1998,4,https://list.indology.info/pipermail/indology/1998-April/011892.html,N. Ganesan,Kalidasa,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=Kalidasa; register:kavya=Kalidasa,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012198,<161227038638.23782.16543356323424668307.generated@prod2.harmonylists.io>,012112,1998-05-12 22:46:50+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012198.html,S Krishna,Columbia book on Indian poetry ??,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=poetry; register:kavya=poetry,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012210,<161227038659.23782.13872547661004715211.generated@prod2.harmonylists.io>,012112,1998-05-13 13:03:51+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012210.html,Pierre-Sylvain Filliozat,Columbia book of Indian poetry,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=poetry; register:kavya=poetry,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012207,<161227038652.23782.16539622754035613390.generated@prod2.harmonylists.io>,012207,1998-05-13 13:51:16+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012207.html,N. Ganesan,Columbia book on Indian poetry ??,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=poetry; register:kavya=poetry,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
012220,<161227038656.23782.8466433322647435195.generated@prod2.harmonylists.io>,012201,1998-05-13 10:43:52+00:00,1998,5,https://list.indology.info/pipermail/indology/1998-May/012220.html,Daniel Baum,Columbia book on Indian poetry ??,General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=poetry; register:kavya=poetry,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013312,<161227041000.23782.16614361681642061221.generated@prod2.harmonylists.io>,013311,1998-07-24 10:34:30+00:00,1998,7,https://list.indology.info/pipermail/indology/1998-July/013312.html,Kerry M. Skora,Verse that influenced M. GANDHI,General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=Verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013393,<161227041151.23782.14355974015720453685.generated@prod2.harmonylists.io>,013356,1998-08-11 20:28:42+00:00,1998,8,https://list.indology.info/pipermail/indology/1998-August/013393.html,Vidhyanath Rao,Kanakadhaaraastotram verse,General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013396,<161227041157.23782.11955754770804964602.generated@prod2.harmonylists.io>,013396,1998-08-12 04:35:42+00:00,1998,8,https://list.indology.info/pipermail/indology/1998-August/013396.html,Anshuman Pandey,Kanakadhaaraastotram verse,General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013398,<161227041161.23782.7292140318734861821.generated@prod2.harmonylists.io>,013392,1998-08-12 09:05:28+00:00,1998,8,https://list.indology.info/pipermail/indology/1998-August/013398.html,Georg von Simson,Kanakadhaaraastotram verse,General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013399,<161227041163.23782.16154639933131429104.generated@prod2.harmonylists.io>,013392,1998-08-12 09:27:37+00:00,1998,8,https://list.indology.info/pipermail/indology/1998-August/013399.html,Horst Lasic,Kanakadhaaraastotram verse,General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013402,<161227041164.23782.5577334331933165541.generated@prod2.harmonylists.io>,013356,1998-08-12 16:50:11+00:00,1998,8,https://list.indology.info/pipermail/indology/1998-August/013402.html,Lars Martin Fosse,Kanakadhaaraastotram verse,General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013407,<161227041177.23782.3345232330536927057.generated@prod2.harmonylists.io>,013371,1998-08-13 20:02:13+00:00,1998,8,https://list.indology.info/pipermail/indology/1998-August/013407.html,jayabarathi,Kanakadhaaraastotram verse,General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013706,<161227041791.23782.15605991578947423102.generated@prod2.harmonylists.io>,013705,1998-10-14 07:27:45+00:00,1998,10,https://list.indology.info/pipermail/indology/1998-October/013706.html,Lars Martin Fosse,Tamil Haiku Poetry and Tamil Literature],General scholarly discussion,general discussion,IV,kavya,2,subject_pattern,state:IV=Poetry; register:kavya=Poetry,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013817,<161227042014.23782.9848308474599041359.generated@prod2.harmonylists.io>,013788,1998-10-26 09:39:41+00:00,1998,10,https://list.indology.info/pipermail/indology/1998-October/013817.html,Michael Rabe,Verse that influenced M. GANDHI,General scholarly discussion,philological discussion,,kavya,1,subject_pattern,register:kavya=Verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
013848,<161227042072.23782.13645511602465893824.generated@prod2.harmonylists.io>,013848,1998-10-28 17:43:24+00:00,1998,10,https://list.indology.info/pipermail/indology/1998-October/013848.html,Tibor Kovacs,Tagore Poem,General scholarly discussion,general discussion,,kavya,1,subject_pattern,register:kavya=Poem,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
014285,<161227042929.23782.4173801485341154981.generated@prod2.harmonylists.io>,014281,1998-11-27 06:22:51+00:00,1998,11,https://list.indology.info/pipermail/indology/1998-November/014285.html,Girish Kumar Beeharry,Buddhist prayer or poem by Tagore ?,General scholarly discussion,general discussion,,kavya,1,subject_pattern,register:kavya=poem,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
014293,<161227042949.23782.4242400294805314706.generated@prod2.harmonylists.io>,014283,1998-11-28 17:39:43+00:00,1998,11,https://list.indology.info/pipermail/indology/1998-November/014293.html,S Krishna,Buddhist prayer or poem by Tagore ?,General scholarly discussion,general discussion,,kavya,1,subject_pattern,register:kavya=poem,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
014303,<161227042987.23782.8231665386348600538.generated@prod2.harmonylists.io>,014303,1998-11-30 13:24:38+00:00,1998,11,https://list.indology.info/pipermail/indology/1998-November/014303.html,Margo von Romberg,Buddhist prayer or poem by Tagore ?,General scholarly discussion,general discussion,,kavya,1,subject_pattern,register:kavya=poem,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
014316,<161227042969.23782.4465624399435382396.generated@prod2.harmonylists.io>,014288,1998-11-30 03:45:43+00:00,1998,11,https://list.indology.info/pipermail/indology/1998-November/014316.html,Vidhyanath Rao,Buddhist prayer or poem by Tagore ?,General scholarly discussion,general discussion,,kavya,1,subject_pattern,register:kavya=poem,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016160,<161227047154.23782.11358754971041908730.generated@prod2.harmonylists.io>,016151,1999-03-03 18:46:28+00:00,1999,3,https://list.indology.info/pipermail/indology/1999-March/016160.html,Jae-sung Kim (Jung Won),Ref. check verse 6.41 Bhagavad Gita,Texts and philology,philological discussion,III,kavya,2,subject_pattern,state:III=Gita; register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016164,<161227047176.23782.5807200209696181960.generated@prod2.harmonylists.io>,016164,1999-03-04 11:12:08+00:00,1999,3,https://list.indology.info/pipermail/indology/1999-March/016164.html,Dominik Wujastyk,Ref. check verse 6.41 Bhagavad Gita,Texts and philology,philological discussion,III,kavya,2,subject_pattern,state:III=Gita; register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
016165,<161227047184.23782.13070446533157143701.generated@prod2.harmonylists.io>,016153,1999-03-04 14:28:52+00:00,1999,3,https://list.indology.info/pipermail/indology/1999-March/016165.html,John Smith,Ref. check verse 6.41 Bhagavad Gita,Texts and philology,philological discussion,III,kavya,2,subject_pattern,state:III=Gita; register:kavya=verse,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
