archive_id,message_id,thread_root_id,date,year,month,archive_url,normalized_author,clean_subject,primary_topic,list_function,renou_states,renou_registers,renou_match_count,renou_confidence,renou_evidence,renou_source_url
026755,<161227070631.23782.3801944561325018560.generated@prod2.harmonylists.io>,026748,2002-03-05 22:24:35+00:00,2002,3,https://list.indology.info/pipermail/indology/2002-March/026755.html,Madhav Deshpande,Kh instead of S in Yajur Veda,Veda and ritual,general discussion,I,yajus,2,subject_pattern,state:I=Veda; register:yajus=Yajur,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
026756,<161227070634.23782.1389340535347302369.generated@prod2.harmonylists.io>,026748,2002-03-06 01:35:07+00:00,2002,3,https://list.indology.info/pipermail/indology/2002-March/026756.html,Michael Witzel,Kh instead of S in Yajur Veda,Veda and ritual,general discussion,I,yajus,2,subject_pattern,state:I=Veda; register:yajus=Yajur,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
026761,<161227070645.23782.5896209082348025748.generated@prod2.harmonylists.io>,026761,2002-03-07 10:54:47+00:00,2002,3,https://list.indology.info/pipermail/indology/2002-March/026761.html,Jeffrey Lidke,Kh instead of S in Yajur Veda,Veda and ritual,general discussion,I,yajus,2,subject_pattern,state:I=Veda; register:yajus=Yajur,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
038164,<CAKA8X43SgmQtBUX3S4HYR9-zcRy0H1=7v757Lam7n_oQ6RsK+w@mail.gmail.com>,038164,2013-07-15 07:37:43+00:00,2013,7,https://list.indology.info/pipermail/indology/2013-July/038164.html,James Hartzell,Shukla Yajurveda word count,Veda and ritual,general discussion,I,yajus,2,subject_pattern,state:I=Yajurveda; register:yajus=Yajurveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
041788,<CAKA8X432_zo+DLQqjkyH=p6frzmOBNEzev40Sd7P1OOrThEivA@mail.gmail.com>,041788,2015-08-05 16:17:26+00:00,2015,8,https://list.indology.info/pipermail/indology/2015-August/041788.html,James Hartzell,Brains of Yajurveda Pandits are different,Veda and ritual,general discussion,I,yajus,2,subject_pattern,state:I=Yajurveda; register:yajus=Yajurveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
041790,<5C862C75-175C-4365-8BBA-4B2C771A092F@gmail.com>,041788,2015-08-05 16:58:18+00:00,2015,8,https://list.indology.info/pipermail/indology/2015-August/041790.html,David Mellins,Brains of Yajurveda Pandits are different,Veda and ritual,general discussion,I,yajus,2,subject_pattern,state:I=Yajurveda; register:yajus=Yajurveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
041791,<F4BEE132-89F6-485C-9C62-963C987DCBB9@gmail.com>,041788,2015-08-05 17:17:06+00:00,2015,8,https://list.indology.info/pipermail/indology/2015-August/041791.html,David Mellins,Brains of Yajurveda Pandits are different,Veda and ritual,general discussion,I,yajus,2,subject_pattern,state:I=Yajurveda; register:yajus=Yajurveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
041798,<CAKA8X42TE1B+UvWU2Faw7=K1iQ=1ms7TLxnJ=xvZ9D1XtoFA5A@mail.gmail.com>,041798,2015-08-06 22:44:03+00:00,2015,8,https://list.indology.info/pipermail/indology/2015-August/041798.html,James Hartzell,Yajurveda text requests,Veda and ritual,philological discussion,I,yajus,2,subject_pattern,state:I=Yajurveda; register:yajus=Yajurveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
041799,<61C30D8E-1354-4D87-93F6-1F1203D7C5B9@illinois.edu>,041798,2015-08-07 00:41:58+00:00,2015,8,https://list.indology.info/pipermail/indology/2015-August/041799.html,"Hock, Hans Henrich",Yajurveda text requests,Veda and ritual,philological discussion,I,yajus,2,subject_pattern,state:I=Yajurveda; register:yajus=Yajurveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
042504,<CAPW7aQG7rFdADr2YZVqHf+P3grgNrHHDC6wxXNSPKcap6Y=BQg@mail.gmail.com>,042504,2016-01-08 02:50:01+00:00,2016,1,https://list.indology.info/pipermail/indology/2016-January/042504.html,Harry Spier,Online krama and ghana mode recitations of Krsna Yajurveda,Digital resources and tools,digital resource/tool,I,yajus,2,subject_pattern,state:I=Yajurveda; register:yajus=Yajurveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
056025,<CE26A347-684F-4A9D-B801-007201A4CE46@uclouvain.be>,056025,2022-04-06 15:35:16+00:00,2022,4,https://list.indology.info/pipermail/indology/2022-April/056025.html,Christophe Vielle,A three days life performance of Yajurveda recitation at Kantaloor Sala,Veda and ritual,general discussion,I,yajus,2,subject_pattern,state:I=Yajurveda; register:yajus=Yajurveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
056028,<CAJ3b0o9EvTRdLjFANTBLOuL+-r9yhDXqbOH3sAR3EmqzQVc0gw@mail.gmail.com>,056025,2022-04-07 01:46:51+00:00,2022,4,https://list.indology.info/pipermail/indology/2022-April/056028.html,Harry Spier,A three days life performance of Yajurveda recitation at Kantaloor Sala,Veda and ritual,general discussion,I,yajus,2,subject_pattern,state:I=Yajurveda; register:yajus=Yajurveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
056033,<67B234B1-5DB2-4FAE-9CAB-0287F9BC0124@uclouvain.be>,056025,2022-04-07 07:17:19+00:00,2022,4,https://list.indology.info/pipermail/indology/2022-April/056033.html,Christophe Vielle,A three days live performance of Yajurveda recitation at Kantaloor Sala,Veda and ritual,general discussion,I,yajus,2,subject_pattern,state:I=Yajurveda; register:yajus=Yajurveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
056035,<CAJ3b0o-bwauUFnRGRBqCb8sgX+eu_OAdY=0VTESTRF0Ds2YW6Q@mail.gmail.com>,056025,2022-04-07 19:06:18+00:00,2022,4,https://list.indology.info/pipermail/indology/2022-April/056035.html,Harry Spier,A three days live performance of Yajurveda recitation at Kantaloor Sala,Veda and ritual,general discussion,I,yajus,2,subject_pattern,state:I=Yajurveda; register:yajus=Yajurveda,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
